date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-05-12,6634.6458182123997,6948.0497737280148,37092.444914963315,33755.541943339253,3442.6603482848222,-105.75737666078818,2.7968777516207412e-11,57688.592995420171,6.0671467849715555e-12,17211.064169823483,13658.898417592965,2205.2320098563314
2025-05-13,6948.0497737280148,6776.7142645011227,38254.972676173289,38542.847140085309,1080.7810220554384,-1368.6554859674827,2.3285506509096446e-11,59983.073122704147,4.6462417246928567e-12,18007.671439364647,14740.415824189568,3586.6047408624017
2025-05-14,6776.7142645011227,6627.1508528419781,37118.329273476054,37344.981472251886,974.06803315390948,-1200.7202319297594,2.2781827091478136e-11,58204.902333841528,4.9631410092842998e-12,18598.936439210549,15199.745586253777,1791.5626975514247
2025-05-15,6627.1508528419781,7023.223069174056,37333.877380422877,36836.203944679146,1403.2536259253584,-950.59818488596682,45.017994704331869,57793.998341867875,9.8260383508320324,19497.519369283815,15436.525694421014,977.77242202257571
2025-05-16,7023.223069174056,5552.7937886738928,14397.488000668654,14133.881518247341,429.63683757927117,-405.26255560051908,239.23220044256291,25938.920191335768,97.264292697080009,15898.746708455861,14201.371186299395,21623.30242854304
2025-05-17,5552.7937886738928,6222.8848796422017,15723.009810418022,15166.896408946574,501.88397272093766,-145.60536308839761,199.83479183890921,28945.223469023396,28.646042408101721,16512.931722162481,12772.392713080131,14784.531419015811
2025-05-18,6222.8848796422017,6806.787784056035,37270.496851555137,38386.025068476418,50.263950190394176,-1181.1658110976794,15.373643986004344,59262.288675821648,2.2794342035761197,18855.849262280681,14747.725288474903,1480.2760362194406
2025-05-19,6806.787784056035,6081.3357489637692,34945.392989954969,33906.084384247384,888.2711046254708,-300.86648058456854,451.90398166668967,55273.855013694847,67.003333333339597,17516.920258194808,14841.612240720835,5150.3337795542166
2025-05-20,6081.3357489637692,6048.0717020479788,36062.633060470071,34070.877213830048,1991.7558466399862,0,3.220925032243471e-11,58373.37478478453,7.6393336101432396e-12,18836.503962546361,15287.505851886757,296.98185745826015
2025-05-21,6048.0717020479788,6182.9743576860019,36747.474439400976,32486.18859896066,4261.2858404403041,0,1.6184769024985003e-11,56472.167266318349,4.5116133051692486e-12,16851.653105939786,13528.426625737004,1786.3255027822365
